product_name,sales,quantity,profit,avg_discount,avg_ship_days,orders,growth,margin,stability_score
Kensington 7 Outlet MasterPiece Power Center,2883.2799999999997,21,229.59,0.2,3.4,5,118.75,0.07962806248439279,89.29729729729729
Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,1473.1100000000001,8,311.22,0.07500000000000001,2.25,4,220.0,0.2112673188017188,60.91891891891892
Kensington Expert Mouse Optical USB Trackball for PC or Mac,1690.83,20,360.96,0.10000000000000002,4.0,6,160.0,0.21348095314135662,51.78378378378379
Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,321.85,20,106.18,0.03333333333333333,4.0,6,108.0,0.3299052353580861,59.35135135135135
Kensington Orbit Wireless Mobile Trackball for PC and Mac,1703.72,33,357.55,0.16,3.4,5,55.56,0.2098642969502031,77.45945945945945
Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,549.88,13,120.98,0.15000000000000002,3.75,4,-85.71,0.2200116389030334,70.86486486486486
KeyTronic 6101 Series - Keyboard - Black,360.71000000000004,10,127.07,0.1,4.0,2,0.0,0.35227745280141937,38.0
KeyTronic E03601U1 - Keyboard - Beige,324.0,18,58.32,0.0,4.0,6,16.67,0.18,79.29729729729729
KeyTronic KT400U2 - Keyboard - Black,148.03,15,24.67,0.06666666666666667,3.3333333333333335,3,0.0,0.1666554076876309,16.594594594594593
KeyTronic KT800P2 - Keyboard - Black,75.1,6,1.2000000000000002,0.13333333333333333,4.666666666666667,3,50.02,0.01597869507323569,67.02702702702703
Kingston Digital DataTraveler 16GB USB 2.0,477.93,57,64.67999999999999,0.06153846153846154,4.153846153846154,13,8.43,0.1353336262632603,84.10810810810811
Kingston Digital DataTraveler 32GB USB 2.0,355.95,22,5.42,0.05714285714285715,3.857142857142857,7,50.0,0.015226857704733811,76.32432432432432
Kingston Digital DataTraveler 64GB USB 2.0,202.68,6,16.22,0.0,4.0,2,0.0,0.08002762976119991,4.540540540540539
Kingston Digital DataTraveler 8GB USB 2.0,44.03,9,-2.03,0.13333333333333333,5.666666666666667,3,0.0,-0.04610492845786963,60.270270270270274
Kleencut Forged Office Shears by Acme United Corporation,9.57,5,2.29,0.1,5.0,2,-46.63,0.2392894461859979,28.16216216216216
Konftel 250 Conference phone - Charcoal black,2221.5899999999997,9,324.7,0.1,3.0,4,0.0,0.14615658154745026,58.97297297297297
Konica Minolta magicolor 1690MF Multifunction Printer,319.92,8,118.37,0.0,5.0,1,0.0,0.36999874968742186,4.540540540540539
"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",261.6,28,41.85,0.1,4.25,8,-46.15,0.15997706422018348,56.37837837837838
LG Electronics Tone+ HBS-730 Bluetooth Headset,904.55,18,133.31,0.15000000000000002,3.0,4,-82.46,0.14737714885854847,21.89189189189189
LG Exalt,1154.32,12,-212.15,0.3333333333333333,4.333333333333333,3,-55.56,-0.1837878577864024,41.83783783783783
LG G2,1499.97,5,-374.99,0.4,5.0,1,0.0,-0.24999833329999935,4.540540540540539
LG G3,1803.1100000000001,10,411.58,0.1,3.0,4,0.0,0.22826117097681226,27.891891891891895
Laminate Occasional Tables,2096.17,18,-206.54000000000002,0.2333333333333333,4.666666666666667,3,0.0,-0.09853208470687015,14.43243243243243
Large Capacity Hanging Post Binders,276.95,22,-19.46999999999999,0.45999999999999996,3.4,5,233.29,-0.07030149846542695,85.83783783783784
Laser & Ink Jet Business Envelopes,198.45999999999998,20,83.23,0.04,3.6,5,-28.57,0.4193792199939535,97.4054054054054
"Leather Task Chair, Black",1437.48,19,54.589999999999996,0.19999999999999998,4.5,6,-62.14,0.037976180538164005,41.45945945945946
Lenovo 17-Key USB Numeric Keypad,367.09000000000003,13,22.44,0.16,4.2,5,-33.34,0.06112942330218747,44.81081081081081
"Lesro Round Back Collection Coffee Table, End Table",2847.7799999999997,20,-328.59000000000003,0.2875,3.125,8,-15.38,-0.1153846153846154,92.54054054054053
"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",2298.12,39,-12.140000000000006,0.17777777777777778,4.111111111111111,9,0.0,-0.005282578803543769,18.54054054054054
Letter Size Cart,4600.09,33,1252.9,0.05,4.125,8,276.0,0.2723642363518975,57.94594594594595
Letter Size File,341.41999999999996,10,59.55,0.1,4.5,2,86.67,0.1744186046511628,28.27027027027027
Letter Slitter,10.08,4,0.3,0.0,4.0,2,0.0,0.02976190476190476,41.0
Letter or Legal Size Expandable Poly String Tie Envelopes,36.71,16,15.01,0.1,3.75,4,0.0,0.40888041405611547,28.10810810810811
"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",218.42,14,52.04,0.05,3.75,4,0.0,0.2382565699111803,29.513513513513512
Lexmark 20R1285 X6650 Wireless All-in-One Printer,600.0,6,218.4,0.25,4.5,2,0.0,0.364,4.540540540540539
Lexmark MX611dhe Monochrome Laser Printer,16829.9,18,-4589.97,0.4,3.75,4,0.0,-0.27272711067801947,26.918918918918923
Lexmark MarkNet N8150 Wireless Print Server,723.51,6,-506.46,0.7,2.5,2,0.0,-0.7000041464527097,26.51351351351351
Lexmark S315 Color Inkjet Printer,299.96999999999997,5,34.989999999999995,0.44999999999999996,2.5,2,0.0,0.11664499783311665,4.540540540540539
Lexmark X 9575 Professional All-in-One Color Printer,396.0,4,190.08,0.0,6.0,1,0.0,0.48000000000000004,4.540540540540539
"Lifetime Advantage Folding Chairs, 4/Carton",5212.110000000001,27,972.64,0.14285714285714285,4.285714285714286,7,170.0,0.18661156422255093,81.2972972972973
"Linden 10"" Round Wall Clock, Black",253.65,21,41.88,0.16666666666666666,3.1666666666666665,6,140.0,0.16510940272028385,52.27027027027027
"Linden 12"" Wall Clock With Oak Frame",101.94,3,30.58,0.0,0.0,1,0.0,0.29998038061604865,4.540540540540539
Lock-Up Easel 'Spel-Binder',704.69,44,39.36999999999999,0.4857142857142857,4.571428571428571,7,7.14,0.05586853793866805,90.05405405405405
Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,1409.52,52,536.24,0.09333333333333334,2.6,15,31.42,0.38044156876099666,93.78378378378378
"Logitech B530 USB Headset - headset - Full size, Binaural",739.81,25,64.74,0.16,4.1,10,250.03,0.08750895500195996,91.1891891891892
Logitech ClearChat Comfort/USB Headset H390,533.0699999999999,19,160.23,0.06666666666666667,4.333333333333333,6,353.33,0.30057966120772134,21.999999999999996
Logitech Desktop MK120 Mouse and keyboard Combo,778.74,50,42.56,0.06666666666666667,3.75,12,268.41,0.054652387189562626,56.97297297297297
Logitech G105 Gaming Keyboard,759.94,14,78.37,0.12000000000000002,2.8,5,400.01,0.103126562623365,44.486486486486484
Logitech G13 Programmable Gameboard with LCD Display,1039.8700000000001,14,43.19,0.1,3.5,4,1425.05,0.04153403790858472,9.56756756756757
Logitech G19 Programmable Gaming Keyboard,4389.25,36,729.0400000000001,0.025,3.375,8,214.81,0.16609671356154243,61.72972972972973
Logitech G35 7.1-Channel Surround Sound Headset,2157.83,17,699.35,0.03333333333333333,3.3333333333333335,6,-50.0,0.32409874735266453,66.91891891891892
Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,1247.84,17,377.56,0.05,3.5,4,0.0,0.3025708424156943,28.648648648648646
Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,1399.8,21,429.73,0.05,5.0,4,0.0,0.3069938562651808,8.594594594594597
Logitech G600 MMO Gaming Mouse,1615.8,21,540.73,0.025,3.875,8,0.0,0.33465156578784505,81.24324324324324
Logitech G602 Wireless Gaming Mouse,1999.74,29,515.14,0.1111111111111111,3.3333333333333335,9,-41.18,0.25760348845349895,89.83783783783784
Logitech G700s Rechargeable Gaming Mouse,2339.7599999999998,25,889.92,0.08888888888888889,2.7777777777777777,9,450.01,0.38034670222586936,66.70270270270271
Logitech Illuminated Ultrathin Keyboard with Backlighting,170.97,3,70.1,0.0,7.0,1,0.0,0.4100134526525121,8.594594594594597
Logitech K350 2.4Ghz Wireless Keyboard,1154.67,25,47.27,0.08,2.0,5,0.0,0.04093810352741476,15.243243243243242
Logitech Keyboard K120,174.24,12,-19.6,0.20000000000000004,5.333333333333333,3,0.0,-0.11248852157943068,4.540540540540539
Logitech M510 Wireless Mouse,239.94,7,52.39,0.13333333333333333,3.3333333333333335,3,0.0,0.21834625322997417,20.64864864864865
Logitech Media Keyboard K200,503.86,16,50.39,0.1,6.0,4,400.0,0.1000079387131346,30.7027027027027
Logitech Mobile Speakerphone P710e - speaker phone,1916.71,17,241.60999999999999,0.16,4.6,5,-57.89,0.12605454137558628,94.64864864864865
Logitech Trackman Marble Mouse,773.74,28,286.71,0.08888888888888889,4.222222222222222,9,-65.82,0.37055083102851083,49.891891891891895
Logitech Wireless Anywhere Mouse MX for PC and Mac,551.9,11,89.98,0.13333333333333333,3.6666666666666665,3,0.0,0.16303678202572933,47.945945945945944
Logitech Wireless Gaming Headset G930,2879.82,21,763.15,0.13333333333333333,4.333333333333333,6,73.91,0.26499920133897253,73.72972972972973
Logitech Wireless Headset H600 Over-The-Head Design,386.90999999999997,10,133.26999999999998,0.1,4.5,2,25.0,0.3444470290248378,36.891891891891895
Logitech Wireless Headset h800,2799.7200000000003,32,719.9300000000001,0.06666666666666667,3.5,6,120.0,0.25714357150000716,85.13513513513513
Logitech Wireless Marathon Mouse M705,1409.71,30,554.88,0.05,4.25,8,88.57,0.39361287073227824,82.64864864864865
Logitech Wireless Performance Mouse MX for PC and Mac,1799.82,21,497.95,0.1142857142857143,2.7142857142857144,7,0.0,0.27666655554444336,52.648648648648646
Logitech Wireless Touch Keyboard K400,364.85,15,53.73,0.06666666666666667,4.0,3,0.0,0.14726599972591475,12.0
Logitech diNovo Edge Keyboard,7399.7,31,1432.45,0.04,3.0,5,18.42,0.19358217225022636,74.43243243243242
Logitech Gaming G510s - Keyboard,2362.72,31,676.53,0.07500000000000001,4.625,8,-30.0,0.2863352407394867,96.43243243243244
Logitech Illuminated - Keyboard,1139.81,20,515.9300000000001,0.03333333333333333,4.0,6,333.33,0.452645616374659,33.2972972972973
Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,207.89999999999998,11,62.78,0.03333333333333333,4.666666666666667,6,0.0,0.301972101972102,10.216216216216212
Logitech MX Performance Wireless Mouse,789.82,23,211.82,0.1142857142857143,2.5714285714285716,7,25.0,0.26818768833405077,36.70270270270271
Logitech P710e Mobile Speakerphone,10196.61,41,1645.39,0.06666666666666668,4.333333333333333,9,-37.14,0.16136637568760598,57.29729729729729
Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),3743.8,22,21.590000000000003,0.08,4.0,5,0.0,0.005766867888241894,25.67567567567568
"Logitech Wireless Boombox Speaker - portable - wireless, wired",383.04,4,148.96,0.1,4.0,2,0.0,0.3888888888888889,36.891891891891895
Logitech Z-906 Speaker sys - home theater - 5.1-CH,5609.83,17,2243.9300000000003,0.0,4.25,4,-44.44,0.39999964348295763,58.91891891891892
Longer-Life Soft White Bulbs,115.19,44,44.74,0.12,3.8,10,-42.86,0.38840177098706485,96.64864864864865
Loose Memo Sheets,18.25,5,8.58,0.0,3.5,2,0.0,0.47013698630136985,4.540540540540539
Lumber Crayons,171.39,19,55.37,0.13333333333333333,3.8333333333333335,6,0.0,0.3230643561467997,75.13513513513513
Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,281.65999999999997,6,6.12,0.26666666666666666,3.0,3,0.0,0.021728324930767595,55.4054054054054
Luxo Adjustable Task Clamp Lamp,1545.82,18,362.46999999999997,0.05,3.75,4,0.0,0.23448396320399528,63.24324324324324
Luxo Economy Swing Arm Lamp,338.98,17,94.92,0.0,5.6,5,250.0,0.28001652014868134,91.35135135135135
Luxo Professional Combination Clamp-On Lamps,1329.9,13,345.78000000000003,0.0,2.2,5,0.0,0.26000451161741484,31.189189189189193
Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,3861.05,23,289.57000000000005,0.2,4.6,5,40.0,0.07499773377708137,49.945945945945944
Luxo Professional Magnifying Clamp-On Fluorescent Lamps,1268.9199999999998,13,106.09,0.05,4.0,4,-19.35,0.08360653153863129,50.648648648648646
Macally Suction Cup Mount,279.63,26,-31.07,0.15000000000000002,4.25,4,-14.29,-0.11111111111111112,56.054054054054056
Magna Visual Magnetic Picture Hangers,84.83000000000001,19,28.060000000000002,0.10000000000000002,4.333333333333333,6,-51.36,0.330779205469763,71.4054054054054
Magnifier Swing Arm Lamp,251.76000000000002,12,65.46000000000001,0.0,4.2,5,100.0,0.26000953288846523,26.10810810810811
Manco Dry-Lighter Erasable Highlighter,88.16,30,27.97,0.028571428571428574,4.428571428571429,7,800.0,0.3172640653357532,31.02702702702703
"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",125.17,13,52.370000000000005,0.15000000000000002,3.75,4,28.0,0.41839098825597193,36.37837837837837
Martin Yale Chadless Opener Electric Letter Opener,16656.21,22,-1299.19,0.10000000000000002,4.333333333333333,6,0.0,-0.0780003374116921,24.756756756756758
Martin-Yale Premier Letter Opener,236.99,20,-12.879999999999999,0.08571428571428573,3.5714285714285716,7,25.0,-0.05434828473775264,86.32432432432434
"Master Big Foot Doorstop, Beige",152.06,30,42.77,0.03333333333333333,4.166666666666667,6,250.0,0.2812705510982507,83.24324324324324
"Master Caster Door Stop, Brown",176.79000000000002,38,49.39,0.1111111111111111,3.7777777777777777,9,-50.0,0.2793710051473499,91.13513513513513
"Master Caster Door Stop, Gray",47.75,10,14.219999999999999,0.15,4.5,4,0.0,0.2978010471204188,25.027027027027028
"Master Caster Door Stop, Large Brown",59.7,10,14.56,0.19999999999999998,3.3333333333333335,3,0.0,0.24388609715242882,31.729729729729726
"Master Caster Door Stop, Large Neon Orange",154.34,27,42.29,0.17142857142857143,4.428571428571429,7,149.96,0.27400544252948034,86.0
"Master Giant Foot Doorstop, Safety Yellow",83.49,12,31.57,0.06666666666666667,3.6666666666666665,3,-25.0,0.37812911725955206,79.7027027027027
Maxell 4.7GB DVD+R 5/Pack,11.69,13,4.6,0.08,4.6,5,170.2,0.39349871685201027,87.62162162162163
Maxell 4.7GB DVD+RW 3/Pack,264.44,17,88.41,0.05,3.5,4,0.0,0.33432914838904854,18.594594594594593
Maxell 4.7GB DVD-R,1231.69,49,411.23,0.1272727272727273,4.0,11,189.3,0.3338745950685643,91.02702702702703
Maxell 4.7GB DVD-R 5/Pack,19.0,21,7.37,0.08,3.4,5,0.0,0.3878947368421053,60.16216216216217
Maxell 4.7GB DVD-RW 3/Pack,146.56,10,41.42,0.1,4.25,4,0.0,0.2826146288209607,28.054054054054056
"Maxell 74 Minute CD-R Spindle, 50/Pack",503.28,24,181.19,0.0,3.4,5,0.0,0.3600182800826578,0.432432432432428
"Maxell 74 Minute CDR, 10/Pack",232.76,26,72.57,0.08,3.2,5,0.0,0.31178037463481695,10.32432432432432
Maxell CD-R Discs,15.76,9,3.7,0.13333333333333333,4.0,3,0.0,0.23477157360406092,64.27027027027027
Maxell DVD-RAM Discs,296.64,18,127.55,0.0,3.6666666666666665,3,0.0,0.4299824703344121,40.67567567567567
"Maxell Pro 80 Minute CD-R, 10/Pack",374.07,24,122.36000000000001,0.1,3.25,4,0.0,0.3271045526238405,40.10810810810811
Maxell LTO Ultrium - 800 GB,1086.01,41,156.45,0.07500000000000001,4.375,8,0.0,0.14405944696641834,70.37837837837837
Maxell iVDR EX 500GB Cartridge,2755.4,10,1184.83,0.0,4.0,2,0.0,0.4300029033897074,4.540540540540539
"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",54.47,9,-3.8900000000000006,0.5333333333333333,5.333333333333333,3,0.0,-0.07141545805030293,4.540540540540539
Mediabridge Sport Armband iPhone 5s,257.75,30,-38.95,0.14285714285714285,3.857142857142857,7,-80.64,-0.15111542192046556,71.2972972972973
"Memo Book, 100 Message Capacity, 5 3/8” x 11”",76.84,12,36.4,0.06666666666666667,5.333333333333333,3,0.0,0.47371160853722016,14.324324324324323
"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",373.78999999999996,26,24.81,0.16,3.6,5,140.01,0.06637416731319726,87.35135135135135
"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",472.86,17,-32.26,0.1,3.5,4,-10.71,-0.06822315273019498,87.5135135135135
Memorex Froggy Flash Drive 4 GB,136.28,14,42.42,0.08,4.8,5,0.0,0.31127091282653363,59.243243243243235
Memorex Froggy Flash Drive 8 GB,536.05,32,189.57,0.07500000000000001,3.125,8,102.86,0.3536423841059603,69.67567567567568
Memorex Micro Travel Drive 16 GB,454.11,31,112.09,0.06666666666666667,4.166666666666667,6,379.99,0.24683446741978815,75.4054054054054
Memorex Micro Travel Drive 32 GB,379.71,12,129.97,0.12000000000000002,2.8,5,287.47,0.3422875352242501,54.97297297297297
Memorex Micro Travel Drive 4 GB,103.88,11,37.42,0.06666666666666667,5.333333333333333,3,0.0,0.3602233346168656,66.27027027027027
Memorex Micro Travel Drive 8 GB,299.0,26,113.1,0.1,3.5,8,91.67,0.3782608695652174,90.70270270270271
Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,718.65,45,280.27,0.0,4.5,6,750.0,0.3899951297571836,21.351351351351354
Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,280.0,14,109.19999999999999,0.0,4.0,2,0.0,0.38999999999999996,4.540540540540539
Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,13.62,2,3.57,0.2,3.0,1,0.0,0.2621145374449339,0.432432432432428
Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,543.6,15,228.29999999999998,0.0,3.8333333333333335,6,0.0,0.4199779249448123,32.91891891891892
Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,194.55,20,53.260000000000005,0.16,5.2,5,0.0,0.27375995887946547,26.51351351351351
"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",119.21,19,52.0,0.04,4.8,5,0.0,0.43620501635768816,46.86486486486486
"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",51.36,6,24.14,0.0,2.5,2,0.0,0.47001557632398755,26.51351351351351
"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",152.16,18,54.06,0.16666666666666666,4.5,6,0.0,0.3552839116719243,34.108108108108105
"Metal Folding Chairs, Beige, 4/Carton",685.5899999999999,23,115.73,0.12,3.4,5,-66.67,0.16880351230327167,48.16216216216216
Micro Innovations USB RF Wireless Keyboard with Mouse,440.0,18,84.5,0.03333333333333333,3.8333333333333335,6,-85.29,0.19204545454545455,19.675675675675674
Micro Innovations Wireless Classic Keyboard with Mouse,107.96,4,9.600000000000001,0.1,6.0,2,0.0,0.08892182289736941,36.64864864864865
Micropad Numeric Keypads,291.85,15,66.96,0.05,4.25,4,0.0,0.2294329278739078,39.51351351351351
Microsoft Arc Touch Mouse,359.70000000000005,7,91.12,0.1,5.0,2,0.0,0.25332221295524043,4.540540540540539
Microsoft Natural Ergonomic Keyboard 4000,557.81,19,107.66,0.04,2.8,5,42.86,0.1930047865760743,49.56756756756757
Microsoft Natural Keyboard Elite,1497.0,29,20.960000000000008,0.15000000000000002,4.0,4,0.0,0.014001336005344027,40.27027027027027
Microsoft Sculpt Comfort Mouse,1574.03,42,634.4,0.06000000000000001,4.4,10,49.12,0.40304187340774955,75.83783783783784
Microsoft Wireless Mobile Mouse 4000,591.85,15,183.95,0.05,4.25,4,0.0,0.31080510264425104,4.540540540540539
"Mini 13-1/2 Capacity Data Binder Rack, Pearl",1465.75,12,287.92,0.08,4.8,5,-61.54,0.19643186082210473,66.32432432432432
Mitel 5320 IP Phone VoIP phone,2116.68,14,211.68,0.2,3.75,4,0.0,0.10000566925562675,76.27027027027027
Mitel MiVoice 5330e IP Phone,7699.7300000000005,34,780.96,0.17777777777777778,4.0,9,-33.33,0.10142693315220144,69.1891891891892
Mobile Personal File Cube,449.66,21,90.63,0.04,2.6,5,80.0,0.2015522839478717,71.72972972972973
Model L Table or Wall-Mount Pencil Sharpener,402.98,24,92.11,0.08,5.4,5,33.33,0.22857213757506575,92.64864864864865
Mophie Juice Pack Helium for iPhone,1583.81,24,201.57,0.16666666666666666,4.166666666666667,6,200.01,0.12726905373750638,42.16216216216216
Motorla HX550 Universal Bluetooth Headset,419.23,15,122.61,0.25,3.0,4,0.0,0.29246475681606754,17.729729729729726
Motorola Droid Maxx,2609.82,21,341.98,0.15000000000000002,4.75,4,0.0,0.13103585687901848,0.432432432432428
Motorola HK250 Universal Bluetooth Headset,832.24,41,-91.49,0.13333333333333336,4.111111111111111,9,103.51,-0.10993223108718637,35.08108108108108
Motorola L703CM,4211.7300000000005,32,467.98,0.16666666666666666,4.333333333333333,6,-5.45,0.11111348543235201,71.78378378378379
Motorola L804,607.06,19,-13.330000000000002,0.26666666666666666,3.1666666666666665,6,1100.05,-0.021958290778506247,23.89189189189189
Motorola Moto X,1631.95,6,142.8,0.2,1.5,2,400.0,0.08750268084193756,13.351351351351347
"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",368.46,11,93.16,0.04,5.4,5,0.0,0.2528361287521034,25.83783783783784
Multicolor Computer Printout Paper,1887.3,19,851.38,0.04,4.2,5,133.33,0.45111005139617444,89.08108108108108
Multimedia Mailers,325.86,2,149.9,0.0,1.0,1,0.0,0.46001350273123426,4.540540540540539
NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,2623.84,18,723.16,0.04,4.2,5,-83.33,0.27561131776327824,45.027027027027025
NETGEAR N750 Dual Band Wi-Fi Gigabit Router,1890.0,22,622.8,0.05714285714285715,4.285714285714286,7,-31.03,0.3295238095238095,97.56756756756756
NETGEAR RangeMax WNR1000 Wireless Router,59.98,3,12.0,0.2,7.0,1,0.0,0.20006668889629878,4.540540540540539
"Neat Ideas Personal Hanging Folder Files, Black",276.65,22,58.03,0.1142857142857143,3.4285714285714284,7,0.0,0.2097596240737394,11.027027027027025
NeatDesk Desktop Scanner & Digital Filing System,479.99,2,56.0,0.4,4.0,1,0.0,0.11666909727285985,0.432432432432428
Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,51.18000000000001,20,3.660000000000002,0.43333333333333335,5.0,6,36.42,0.07151230949589686,82.70270270270271
Newell 307,19.29,12,3.5700000000000003,0.06666666666666667,4.333333333333333,3,86.63,0.1850699844479005,59.513513513513516
Newell 308,8.4,5,2.1,0.0,2.5,2,0.0,0.25,32.7027027027027
Newell 309,196.35000000000002,20,34.64,0.12000000000000002,3.0,5,275.0,0.17641965877259994,55.72972972972974
Newell 31,94.99000000000001,24,23.630000000000003,0.04,4.2,5,0.0,0.24876302768712497,27.18918918918919
Newell 310,38.72,25,7.49,0.1142857142857143,4.285714285714286,7,1672.34,0.19344008264462811,43.89189189189189
Newell 311,61.44,30,13.04,0.07500000000000001,4.625,8,395.02,0.21223958333333331,27.567567567567565
Newell 312,234.77,49,34.46,0.16363636363636364,3.0,11,190.01,0.14678195680879158,73.02702702702703
Newell 313,28.21,10,4.2700000000000005,0.13333333333333333,4.0,3,0.0,0.1513647642679901,15.135135135135137
Newell 314,118.3,24,17.85,0.08571428571428573,3.857142857142857,7,450.0,0.15088757396449706,72.16216216216216
Newell 315,145.91,25,33.790000000000006,0.03333333333333333,4.166666666666667,6,0.0,0.23158111164416426,41.62162162162162
Newell 316,46.94,11,8.22,0.1,5.0,2,0.0,0.17511717085641246,34.81081081081081
Newell 317,79.97,32,13.17,0.1142857142857143,5.0,7,-33.33,0.16468675753407527,60.378378378378386
Newell 318,61.72,23,14.41,0.04,3.4,5,117.16,0.23347375243033053,24.648648648648653
Newell 319,511.87,28,123.00999999999999,0.1,3.125,8,-74.47,0.2403149237110985,85.62162162162163
Newell 32,47.23,17,11.99,0.03333333333333333,3.6666666666666665,6,0.0,0.25386406944738515,31.45945945945946
Newell 320,81.32,23,9.47,0.17142857142857146,3.0,7,0.0,0.1164535169699951,64.05405405405405
Newell 321,65.6,22,14.37,0.1,4.0,4,0.0,0.2190548780487805,82.21621621621622
Newell 322,30.580000000000002,18,6.6499999999999995,0.06666666666666667,5.0,6,20.05,0.2174623937213865,23.729729729729733
Newell 323,21.17,14,3.7600000000000002,0.06666666666666667,5.666666666666667,3,0.0,0.1776098252243741,32.10810810810811
Newell 324,263.34000000000003,23,72.07,0.028571428571428574,3.857142857142857,7,-33.33,0.2736766157818789,68.37837837837839
Newell 325,128.03,34,29.73,0.10000000000000002,3.6666666666666665,6,111.11,0.23221120049988284,44.37837837837838
Newell 326,36.6,23,7.87,0.06666666666666667,4.0,6,-51.6,0.21502732240437158,47.40540540540541
Newell 327,39.78,18,10.74,0.0,3.75,4,-33.33,0.26998491704374056,61.51351351351351
Newell 328,75.92,13,19.740000000000002,0.0,2.3333333333333335,3,-14.29,0.2600105374077977,38.67567567567568
Newell 329,24.27,8,4.85,0.1,4.5,2,0.0,0.19983518747424803,25.51351351351351
Newell 33,47.989999999999995,10,8.37,0.13333333333333333,5.666666666666667,3,158.4,0.17441133569493644,21.56756756756757
Newell 330,59.800000000000004,11,11.11,0.05,2.0,4,0.0,0.1857859531772575,64.35135135135135
Newell 331,75.31,17,14.62,0.1,4.75,4,-33.33,0.19413092550790065,94.0
Newell 332,67.03,24,15.53,0.04,3.8,5,-72.97,0.23168730419215275,42.75675675675675
Newell 333,86.74,33,18.84,0.05454545454545456,4.090909090909091,11,-53.49,0.2172008300668665,60.32432432432433
Newell 334,531.71,27,135.3,0.03333333333333333,4.0,6,525.08,0.25446201876963004,51.94594594594595
Newell 335,34.56,12,10.03,0.0,5.75,4,-33.33,0.2902199074074074,98.21621621621621
Newell 336,68.48,18,13.78,0.1,3.25,4,0.0,0.20122663551401868,32.432432432432435
Newell 337,10.5,4,1.18,0.2,3.0,2,0.0,0.11238095238095237,41.0
Newell 338,23.52,8,6.35,0.0,5.0,2,-40.0,0.2699829931972789,30.243243243243246
Newell 339,26.69,10,6.109999999999999,0.06666666666666667,4.333333333333333,3,399.78,0.22892469089546644,13.83783783783784
Newell 34,460.28000000000003,25,93.26,0.05714285714285715,4.571428571428571,7,35.72,0.20261579907882157,95.78378378378378
Newell 340,25.92,9,7.52,0.0,6.0,2,0.0,0.2901234567901234,26.51351351351351
Newell 341,96.73,23,26.830000000000002,0.028571428571428574,4.571428571428571,7,-84.0,0.2773699989661946,83.13513513513513
Newell 342,9.84,3,2.85,0.0,2.0,1,0.0,0.28963414634146345,4.540540540540539
Newell 343,65.26,24,13.760000000000002,0.05714285714285715,4.571428571428571,7,-52.82,0.21084891204413117,68.21621621621622
Newell 344,45.589999999999996,18,8.57,0.06666666666666667,4.666666666666667,6,193.29,0.18797982013599476,58.10810810810811
Newell 345,476.17,26,94.46000000000001,0.06666666666666668,3.7777777777777777,9,-47.46,0.19837453010479453,79.08108108108108
Newell 346,31.1,11,8.62,0.04,5.6,5,-57.14,0.27717041800643083,38.75675675675676
Newell 347,127.53999999999999,32,30.32,0.08571428571428573,3.4285714285714284,7,0.0,0.23772933981496003,46.75675675675676
Newell 348,65.6,24,9.72,0.16666666666666666,4.5,6,-58.34,0.1481707317073171,83.83783783783784
Newell 349,42.64,14,10.04,0.06666666666666667,3.3333333333333335,3,0.0,0.23545966228893056,24.297297297297295
Newell 35,93.14999999999999,30,23.29,0.06666666666666668,5.333333333333333,9,60.01,0.25002683843263557,95.35135135135135
Newell 350,62.32,20,15.74,0.06666666666666667,4.333333333333333,6,0.0,0.25256739409499357,31.56756756756757
Newell 351,82.66,26,22.1,0.028571428571428574,4.285714285714286,7,118.67,0.26736027098959597,57.081081081081074
Newell Chalk Holder,83.42,21,36.59,0.05714285714285715,4.142857142857143,7,23.97,0.4386238312155359,99.51351351351352
